** ------------ Sweden                   10Jan00 ------------
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
**                                                                             +
**                            Turnpoints for Sweden                            +
**                                                                             +
**             Contributed by Goesta Arvastson and Robert Danewid              +
**            File created on Monday, 10 January, 2000 at 20:18 MST            +
**                                                                             +
**                     Datum: RT90, Magnetic variation: +2                     +
**                                                                             +
**                               Time zone: MET                                +
**          Summer offset from GMT is 2:00, and in winter it is 1:00           +
**                                                                             +
**               Latitude Range:     55:32.283N to   66:36.383N                +
**               Longitude Range:   011:51.700E to  021:29.583E                +
**                                                                             +
**                    Comment is Frequency where available                     +
**                                                                             +
**                 NOTE: There are 912 waypoints in this file.                 +
**           The CAI software can handle only 250, so edit this file           +
**       with your wordprocessor to choose the 250 that you wish to use.       +
**                It would be prudent to choose fewer than 250.                +
**               to leave room for 'MarkPoints' and a 'Thermal'.               +
**                                                                             +
**                    There is no limit for WinPilot users.                    +
**                                                                             +
**           >>>>>>>>>> UNOFFICIAL, USE AT YOUR OWN RISK <<<<<<<<<<            +
**                                                                             +
**                  Always consult the relevant publications                   +
**                  for current and correct information. This                  +
**                   service is provided free of charge with                   +
**                    no warrantees, expressed or implied.                     +
**                        User assumes all risk of use.                        +
**                                                                             +
**++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
270,56:27:11N,015:34:40E,0,T,Holmsjö     ,VägJvg
271,61:07:08N,016:43:30E,0,T,Holmsveden  ,Station
272,57:25:13N,012:57:52E,0,T,Holsljunga  ,Kyrka
273,57:23:04N,012:55:34E,0,T,Holssjön    ,S spets
274,57:54:05N,015:50:30E,0,T,Horn        ,Kyrka
275,56:39:00N,013:48:26E,0,T,Hornsborg   ,Bro
276,58:51:34N,014:13:14E,0,T,Hova Ka     ,Kyrka
277,58:27:41N,013:10:22E,0,AT,Hovby Flp   ,twr
278,56:47:20N,015:08:10E,0,T,Hovmantorp  ,Kyrka
279,60:02:58N,016:59:01E,0,T,Huddunge    ,Kyrka
280,60:38:02N,014:17:15E,0,T,Hulen       ,N spets
281,57:37:54N,015:07:33E,0,T,Hult        ,Kyrka
282,57:31:18N,015:50:10E,0,AT,Hultsfred FLP,twr
283,57:18:57N,014:42:53E,0,T,Hultsjö     ,Kyrka
284,59:23:17N,016:45:57E,0,T,Husby       ,Gård
285,59:18:53N,016:27:16E,0,T,HusbyRekarne,Kyrka
286,65:22:17N,019:31:30E,0,T,Hälberg     ,Station
287,55:59:27N,013:42:27E,0,T,Häglinge    ,Kyrka
288,59:52:18N,014:25:35E,0,AT,Hällefors Fp,N ban
289,59:45:03N,014:30:42E,0,T,Hällefors   ,Väkors
290,59:47:04N,014:31:19E,0,T,Hälléfors   ,Vg/Jvg
291,62:57:08N,016:40:20E,0,T,Hälleforsen ,Damm
292,58:44:34N,015:34:42E,0,T,Hällestad   ,Kyrka
293,57:53:52N,013:20:05E,0,T,Hällstad    ,Kyrka
294,58:24:00N,013:22:53E,0,T,Handene     ,Kyrka
295,56:36:18N,013:53:50E,0,T,Hängasjön   ,S spets
296,59:43:39N,017:04:43E,0,T,Härnevi     ,Kyrka
297,57:36:58N,015:33:41E,0,T,Hässleby    ,Kyrka
298,56:16:50N,013:57:09E,0,T,Hästveda    ,Kyrka
299,56:11:05N,012:34:38E,0,AT,Höganäs Flp ,bankors
300,57:09:54N,016:01:37E,0,T,Högsby      ,Kyrka
301,55:47:39N,013:33:52E,0,T,Högseröd    ,Kyrka
302,59:22:19N,015:43:39E,0,T,Högsjön     ,S spets
303,57:38:22N,015:45:30E,0,T,Hökesjön    ,S pets
304,60:54:00N,012:35:46E,0,T,Höljes      ,Kyrka
305,60:17:19N,015:58:47E,0,T,Hönsan      ,N spets
306,57:36:48N,015:01:42E,0,T,Höreda      ,Kyrka
307,59:58:18N,016:08:56E,0,T,Hörendesjön ,N spets
308,56:12:21N,013:35:33E,0,T,Hörja       ,Kyrka
309,55:46:42N,014:02:26E,0,T,Hörröd      ,Kyrka
310,55:55:53N,013:33:10E,0,T,Höör        ,Kyrka
311,61:52:07N,012:41:39E,0,AT,Idre Flp    ,S ban
312,60:22:29N,015:13:48E,0,T,Idtjärn     ,N spets
313,56:12:22N,014:15:14E,0,T,Immeln      ,SW spets
314,57:38:19N,015:24:41E,0,T,Ingatorp    ,Kyrka
315,60:41:07N,015:04:47E,0,T,Insjön      ,Jvg bro
316,60:41:32N,015:06:21E,0,T,Insjön      ,Udde
317,59:39:25N,015:33:38E,0,T,Iresjön     ,NW spets
318,59:37:02N,015:35:45E,0,T,Iresjön     ,S spets
